path,violations,max_tokens,median_tokens
benchmark_runs/codellama-7b-hf-baseline-20260417T210746876064Z/raw/code_translate/codellama_7b_hf_baseline_20260417T210746876064Z_0_end.jsonl,666,4347,3190
benchmark_runs/llama-3.2-3b-baseline-20260416T161741377230Z/raw/code_translate/llama_3_2_3b_baseline_20260416T161741377230Z_0_end.jsonl,609,11174,4143
benchmark_runs/codellama-7b-hf-baseline-20260416T203718323269Z/raw/code_polishment/codellama_7b_hf_baseline_20260416T203718323269Z_0_end.jsonl,592,4337,4039
benchmark_runs/codellama-7b-hf-baseline-20260417T210746876064Z/raw/code_polishment/codellama_7b_hf_baseline_20260417T210746876064Z_0_end.jsonl,586,4337,4038
benchmark_runs/qwen3-14b-base-lora-unclean74k-20260418T235622400870Z/raw/code_debug/qwen3_14b_base_lora_unclean74k_20260418T235622400870Z_0_end.jsonl,572,5827,4223
benchmark_runs/qwen3-14b-base-lora-unclean74k-20260410T054021177957Z/raw/code_debug/qwen3_14b_base_lora_unclean74k_20260410T054021177957Z_0_end.jsonl,559,5827,4227
benchmark_runs/llama-3.2-3b-baseline-20260416T161741377230Z/raw/code_debug/llama_3_2_3b_baseline_20260416T161741377230Z_0_end.jsonl,554,6013,4122
benchmark_runs/qwen2.5-3b-lora-unclean74k-20260418T090410610452Z/raw/code_switch/qwen2_5_3b_lora_unclean74k_20260418T090410610452Z_0_end.jsonl,514,5355,4092
benchmark_runs/qwen3-14b-base-lora-dirty-20260418T220219120808Z/raw/code_switch/qwen3_14b_base_lora_dirty_20260418T220219120808Z_0_end.jsonl,502,8106,4137
benchmark_runs/qwen2.5-3b-lora-unclean74k-20260410T225117226834Z/raw/code_switch/qwen2_5_3b_lora_unclean74k_20260410T225117226834Z_0_end.jsonl,496,5247,4114
benchmark_runs/qwen3-14b-base-lora-dirty-20260410T041929267154Z/raw/code_switch/qwen3_14b_base_lora_dirty_20260410T041929267154Z_0_end.jsonl,496,6095,4129
benchmark_runs/codellama-7b-hf-lora-clean-20260417T011124120221Z/raw/code_debug/codellama_7b_hf_lora_clean_20260417T011124120221Z_0_end.jsonl,382,5468,3187
benchmark_runs/qwen2.5-3b-lora-dirty10k-20260409T225635871397Z/raw/code_translate/qwen2_5_3b_lora_dirty10k_20260409T225635871397Z_0_end.jsonl,373,5357,4119
benchmark_runs/codellama-7b-hf-lora-clean-20260417T011124120221Z/raw/code_polishment/codellama_7b_hf_lora_clean_20260417T011124120221Z_0_end.jsonl,361,5168,3244
benchmark_runs/codellama-13b-hf-lora-dirty-20260416T234928797501Z/raw/code_translate/codellama_13b_hf_lora_dirty_20260416T234928797501Z_0_end.jsonl,351,5202,3340
benchmark_runs/qwen3-4b-base-lora-unclean74k-20260419T015008952109Z/raw/code_debug/qwen3_4b_base_lora_unclean74k_20260419T015008952109Z_0_end.jsonl,338,5474,4106
benchmark_runs/qwen3-4b-base-lora-unclean74k-20260410T070304095128Z/raw/code_debug/qwen3_4b_base_lora_unclean74k_20260410T070304095128Z_0_end.jsonl,333,5787,4097
benchmark_runs/starcoder2-3b-lora-unclean-20260422T052501034373Z/raw/code_polishment/starcoder2_3b_lora_unclean_20260422T052501034373Z_0_end.jsonl,322,6520,3568
benchmark_runs/codellama-7b-hf-lora-unclean-20260422T161244348307Z/raw/code_polishment/codellama_7b_hf_lora_unclean_20260422T161244348307Z_0_end.jsonl,314,5168,3298
benchmark_runs/qwen3-14b-base-lora-unclean74k-20260410T054021177957Z/raw/code_polishment/qwen3_14b_base_lora_unclean74k_20260410T054021177957Z_0_end.jsonl,299,5592,4248
benchmark_runs/codellama-13b-hf-lora-unclean-20260422T073850699214Z/raw/code_translate/codellama_13b_hf_lora_unclean_20260422T073850699214Z_0_end.jsonl,296,5202,3372
benchmark_runs/qwen3-14b-base-lora-unclean74k-20260418T235622400870Z/raw/code_polishment/qwen3_14b_base_lora_unclean74k_20260418T235622400870Z_0_end.jsonl,289,5671,4242
benchmark_runs/llama-3.2-3b-baseline-20260416T161741377230Z/raw/code_polishment/llama_3_2_3b_baseline_20260416T161741377230Z_0_end.jsonl,288,5821,4123
benchmark_runs/codellama-13b-hf-lora-unclean-20260422T073850699214Z/raw/code_polishment/codellama_13b_hf_lora_unclean_20260422T073850699214Z_0_end.jsonl,286,4367,3418
benchmark_runs/starcoder2-3b-lora-unclean-20260422T052501034373Z/raw/code_translate/starcoder2_3b_lora_unclean_20260422T052501034373Z_0_end.jsonl,283,5484,3059
benchmark_runs/starcoder2-7b-lora-dirty-20260415T194416368888Z/raw/code_translate/starcoder2_7b_lora_dirty_20260415T194416368888Z_0_end.jsonl,278,6147,3020
benchmark_runs/qwen3-4b-base-lora-unclean74k-20260410T070304095128Z/raw/code_polishment/qwen3_4b_base_lora_unclean74k_20260410T070304095128Z_0_end.jsonl,276,6906,4097
benchmark_runs/starcoder2-15b-lora-clean-20260415T201924901993Z/raw/code_translate/starcoder2_15b_lora_clean_20260415T201924901993Z_0_end.jsonl,275,5727,3206
benchmark_runs/starcoder2-15b-lora-clean-20260415T155354241294Z/raw/code_translate/starcoder2_15b_lora_clean_20260415T155354241294Z_0_end.jsonl,268,6481,3226
benchmark_runs/codellama-7b-hf-lora-clean-20260417T011124120221Z/raw/code_translate/codellama_7b_hf_lora_clean_20260417T011124120221Z_0_end.jsonl,262,4543,3073
benchmark_runs/starcoder2-3b-lora-dirty-20260415T185625150058Z/raw/code_translate/starcoder2_3b_lora_dirty_20260415T185625150058Z_0_end.jsonl,259,4910,3026
benchmark_runs/qwen3-4b-base-lora-unclean74k-20260419T015008952109Z/raw/code_polishment/qwen3_4b_base_lora_unclean74k_20260419T015008952109Z_0_end.jsonl,255,6906,4096
benchmark_runs/starcoder2-7b-lora-clean-20260415T192522528383Z/raw/code_translate/starcoder2_7b_lora_clean_20260415T192522528383Z_0_end.jsonl,253,5233,2938
benchmark_runs/codellama-13b-hf-lora-unclean74k-20260418T024314961105Z/raw/code_translate/codellama_13b_hf_lora_unclean74k_20260418T024314961105Z_0_end.jsonl,243,8043,3265
benchmark_runs/codellama-7b-hf-lora-unclean-20260422T161244348307Z/raw/code_translate/codellama_7b_hf_lora_unclean_20260422T161244348307Z_0_end.jsonl,243,5061,3105
benchmark_runs/qwen2.5-3b-lora-dirty10k-20260409T225635871397Z/raw/code_switch/qwen2_5_3b_lora_dirty10k_20260409T225635871397Z_0_end.jsonl,242,5866,3980
benchmark_runs/starcoder2-7b-lora-unclean-20260423T171233725739Z/raw/code_translate/starcoder2_7b_lora_unclean_20260423T171233725739Z_0_end.jsonl,231,6672,2975
benchmark_runs/codellama-13b-hf-lora-dirty-20260416T234928797501Z/raw/code_polishment/codellama_13b_hf_lora_dirty_20260416T234928797501Z_0_end.jsonl,223,4671,3395
benchmark_runs/starcoder2-3b-lora-unclean74k-20260415T190943073079Z/raw/code_translate/starcoder2_3b_lora_unclean74k_20260415T190943073079Z_0_end.jsonl,223,5839,3130
benchmark_runs/codellama-13b-hf-lora-clean-20260416T223503762228Z/raw/code_polishment/codellama_13b_hf_lora_clean_20260416T223503762228Z_0_end.jsonl,218,6138,3511
benchmark_runs/codellama-13b-hf-lora-clean-20260418T012800231495Z/raw/code_polishment/codellama_13b_hf_lora_clean_20260418T012800231495Z_0_end.jsonl,218,6138,3508
benchmark_runs/starcoder2-7b-lora-unclean74k-20260415T204908165034Z/raw/code_translate/starcoder2_7b_lora_unclean74k_20260415T204908165034Z_0_end.jsonl,217,6519,3038
benchmark_runs/starcoder2-3b-lora-clean-20260415T184243037831Z/raw/code_translate/starcoder2_3b_lora_clean_20260415T184243037831Z_0_end.jsonl,214,5795,3106
benchmark_runs/llama-3.2-3b-baseline-20260416T161741377230Z/raw/code_switch/llama_3_2_3b_baseline_20260416T161741377230Z_0_end.jsonl,206,7356,3982
benchmark_runs/qwen2.5-3b-lora-unclean74k-20260418T090410610452Z/raw/code_polishment/qwen2_5_3b_lora_unclean74k_20260418T090410610452Z_0_end.jsonl,204,7716,4454
benchmark_runs/qwen2.5-coder-3b-baseline-20260416T154749786319Z/raw/code_polishment/qwen2_5_coder_3b_baseline_20260416T154749786319Z_0_end.jsonl,198,6118,3970
benchmark_runs/qwen2.5-3b-lora-unclean74k-20260410T225117226834Z/raw/code_polishment/qwen2_5_3b_lora_unclean74k_20260410T225117226834Z_0_end.jsonl,190,7716,4498
benchmark_runs/codellama-7b-hf-lora-unclean-20260422T161244348307Z/raw/code_debug/codellama_7b_hf_lora_unclean_20260422T161244348307Z_0_end.jsonl,189,5160,3247
benchmark_runs/starcoder2-15b-lora-unclean-20260422T045142385752Z/raw/code_translate/starcoder2_15b_lora_unclean_20260422T045142385752Z_0_end.jsonl,188,5727,3159
benchmark_runs/codellama-7b-hf-baseline-20260417T210746876064Z/raw/code_switch/codellama_7b_hf_baseline_20260417T210746876064Z_0_end.jsonl,177,6371,2969
benchmark_runs/starcoder2-3b-lora-clean-20260415T184243037831Z/raw/code_polishment/starcoder2_3b_lora_clean_20260415T184243037831Z_0_end.jsonl,175,6520,3563
benchmark_runs/codellama-13b-hf-lora-clean-20260416T223503762228Z/raw/code_translate/codellama_13b_hf_lora_clean_20260416T223503762228Z_0_end.jsonl,172,6728,3286
benchmark_runs/codellama-13b-hf-lora-clean-20260418T012800231495Z/raw/code_translate/codellama_13b_hf_lora_clean_20260418T012800231495Z_0_end.jsonl,170,6728,3286
benchmark_runs/codellama-7b-hf-baseline-20260416T203718323269Z/raw/code_switch/codellama_7b_hf_baseline_20260416T203718323269Z_0_end.jsonl,168,6371,2944
benchmark_runs/qwen2.5-3b-lora-clean-20260410T223629917510Z/raw/code_debug/qwen2_5_3b_lora_clean_20260410T223629917510Z_0_end.jsonl,160,5389,4175
benchmark_runs/qwen2.5-3b-lora-clean-20260410T223629917510Z/raw/code_switch/qwen2_5_3b_lora_clean_20260410T223629917510Z_0_end.jsonl,159,5051,4153
benchmark_runs/qwen2.5-3b-lora-clean-20260410T223629917510Z/raw/code_translate/qwen2_5_3b_lora_clean_20260410T223629917510Z_0_end.jsonl,159,5650,4209
benchmark_runs/qwen2.5-3b-lora-clean-20260410T223629917510Z/raw/code_polishment/qwen2_5_3b_lora_clean_20260410T223629917510Z_0_end.jsonl,157,5704,4095
benchmark_runs/codellama-7b-hf-lora-unclean74k-20260417T015336950540Z/raw/code_translate/codellama_7b_hf_lora_unclean74k_20260417T015336950540Z_0_end.jsonl,155,4346,3052
benchmark_runs/qwen3-14b-base-lora-unclean74k-20260410T054021177957Z/raw/code_translate/qwen3_14b_base_lora_unclean74k_20260410T054021177957Z_0_end.jsonl,151,7448,4233
benchmark_runs/qwen3-8b-base-lora-dirty-20260419T021315189958Z/raw/code_polishment/qwen3_8b_base_lora_dirty_20260419T021315189958Z_0_end.jsonl,151,7372,4397
benchmark_runs/qwen3-8b-base-lora-dirty-20260410T072848996821Z/raw/code_polishment/qwen3_8b_base_lora_dirty_20260410T072848996821Z_0_end.jsonl,150,7372,4410
benchmark_runs/starcoder2-15b-lora-dirty-20260415T155355630673Z/raw/code_translate/starcoder2_15b_lora_dirty_20260415T155355630673Z_0_end.jsonl,143,7907,3119
benchmark_runs/starcoder2-15b-lora-dirty-20260415T201924902204Z/raw/code_translate/starcoder2_15b_lora_dirty_20260415T201924902204Z_0_end.jsonl,143,7898,3123
benchmark_runs/qwen3-14b-base-lora-unclean74k-20260418T235622400870Z/raw/code_translate/qwen3_14b_base_lora_unclean74k_20260418T235622400870Z_0_end.jsonl,142,6446,4138
benchmark_runs/codellama-13b-hf-lora-unclean-20260422T073850699214Z/raw/code_debug/codellama_13b_hf_lora_unclean_20260422T073850699214Z_0_end.jsonl,140,4458,3443
benchmark_runs/qwen2.5-3b-lora-dirty10k-20260409T225635871397Z/raw/code_debug/qwen2_5_3b_lora_dirty10k_20260409T225635871397Z_0_end.jsonl,136,5173,4206
benchmark_runs/codellama-13b-hf-lora-unclean74k-20260416T235008836128Z/raw/code_translate/codellama_13b_hf_lora_unclean74k_20260416T235008836128Z_0_end.jsonl,135,4336,3315
benchmark_runs/starcoder2-15b-lora-unclean74k-20260417T033028891121Z/raw/code_translate/starcoder2_15b_lora_unclean74k_20260417T033028891121Z_0_end.jsonl,134,6509,3100
benchmark_runs/starcoder2-3b-lora-unclean74k-20260415T190943073079Z/raw/code_polishment/starcoder2_3b_lora_unclean74k_20260415T190943073079Z_0_end.jsonl,132,6462,3605
benchmark_runs/codellama-13b-hf-lora-clean-20260416T223503762228Z/raw/code_debug/codellama_13b_hf_lora_clean_20260416T223503762228Z_0_end.jsonl,129,4731,3195
benchmark_runs/codellama-13b-hf-lora-clean-20260418T012800231495Z/raw/code_debug/codellama_13b_hf_lora_clean_20260418T012800231495Z_0_end.jsonl,129,9171,3260
benchmark_runs/qwen2.5-3b-baseline-20260416T203808663176Z/raw/code_polishment/qwen2_5_3b_baseline_20260416T203808663176Z_0_end.jsonl,126,8078,4018
benchmark_runs/qwen2.5-3b-lora-dirty10k-20260409T225635871397Z/raw/code_polishment/qwen2_5_3b_lora_dirty10k_20260409T225635871397Z_0_end.jsonl,118,5679,4135
benchmark_runs/codellama-13b-hf-lora-unclean-20260422T142655395643Z/raw/code_debug/codellama_13b_hf_lora_unclean_20260422T142655395643Z_0_end.jsonl,114,4458,3462
benchmark_runs/starcoder2-3b-lora-unclean-20260422T052501034373Z/raw/code_debug/starcoder2_3b_lora_unclean_20260422T052501034373Z_0_end.jsonl,112,4941,3590
benchmark_runs/codellama-13b-hf-baseline-20260417T182307180901Z/raw/code_debug/codellama_13b_hf_baseline_20260417T182307180901Z_0_end.jsonl,105,4026,3093
benchmark_runs/codellama-13b-hf-baseline-20260416T203756688024Z/raw/code_debug/codellama_13b_hf_baseline_20260416T203756688024Z_0_end.jsonl,103,4026,3093
benchmark_runs/codellama-7b-hf-lora-dirty-20260417T013647520916Z/raw/code_translate/codellama_7b_hf_lora_dirty_20260417T013647520916Z_0_end.jsonl,103,5553,3013
benchmark_runs/starcoder2-3b-lora-clean-20260415T184243037831Z/raw/code_debug/starcoder2_3b_lora_clean_20260415T184243037831Z_0_end.jsonl,103,8837,3701
benchmark_runs/qwen3-8b-base-lora-unclean-20260423T061654637980Z/raw/code_polishment/qwen3_8b_base_lora_unclean_20260423T061654637980Z_0_end.jsonl,82,7100,4794
benchmark_runs/qwen2.5-3b-baseline-20260416T203808663176Z/raw/code_translate/qwen2_5_3b_baseline_20260416T203808663176Z_0_end.jsonl,81,10457,4129
benchmark_runs/qwen3-4b-base-lora-unclean74k-20260410T070304095128Z/raw/code_translate/qwen3_4b_base_lora_unclean74k_20260410T070304095128Z_0_end.jsonl,81,5862,4127
benchmark_runs/qwen3-4b-base-lora-unclean74k-20260419T015008952109Z/raw/code_translate/qwen3_4b_base_lora_unclean74k_20260419T015008952109Z_0_end.jsonl,80,5862,4127
benchmark_runs/deepseek-coder-6.7b-instruct-lora-unclean74k-20260411T014145970854Z/raw/code_translate/deepseek_coder_6_7b_instruct_lora_unclean74k_20260411T014145970854Z_0_end.jsonl,78,8135,2801
benchmark_runs/qwen3-8b-base-lora-unclean-20260423T061654637980Z/raw/code_translate/qwen3_8b_base_lora_unclean_20260423T061654637980Z_0_end.jsonl,78,5679,4199
benchmark_runs/deepseek-coder-6.7b-instruct-lora-clean-20260419T093951234735Z/raw/code_translate/deepseek_coder_6_7b_instruct_lora_clean_20260419T093951234735Z_0_end.jsonl,74,3621,2847
benchmark_runs/codellama-7b-hf-lora-unclean74k-20260417T015336950540Z/raw/code_polishment/codellama_7b_hf_lora_unclean74k_20260417T015336950540Z_0_end.jsonl,71,7743,2942
benchmark_runs/deepseek-coder-6.7b-instruct-lora-clean-20260411T012036861698Z/raw/code_translate/deepseek_coder_6_7b_instruct_lora_clean_20260411T012036861698Z_0_end.jsonl,70,3621,2829
benchmark_runs/codellama-7b-hf-lora-clean-20260417T011124120221Z/raw/code_switch/codellama_7b_hf_lora_clean_20260417T011124120221Z_0_end.jsonl,66,4365,2887
benchmark_runs/qwen3-8b-base-lora-unclean-20260423T061654637980Z/raw/code_debug/qwen3_8b_base_lora_unclean_20260423T061654637980Z_0_end.jsonl,66,7037,3039
benchmark_runs/codellama-7b-hf-lora-dirty-20260417T013647520916Z/raw/code_switch/codellama_7b_hf_lora_dirty_20260417T013647520916Z_0_end.jsonl,60,5147,2799
benchmark_runs/qwen2.5-3b-baseline-20260416T203808663176Z/raw/code_debug/qwen2_5_3b_baseline_20260416T203808663176Z_0_end.jsonl,60,5381,4036
benchmark_runs/codellama-13b-hf-lora-unclean-20260422T142655395643Z/raw/code_polishment/codellama_13b_hf_lora_unclean_20260422T142655395643Z_0_end.jsonl,59,4043,3402
benchmark_runs/codellama-7b-hf-lora-unclean74k-20260417T015336950540Z/raw/code_switch/codellama_7b_hf_lora_unclean74k_20260417T015336950540Z_0_end.jsonl,57,3862,2866
benchmark_runs/deepseek-coder-6.7b-instruct-lora-dirty-20260411T012526824055Z/raw/code_translate/deepseek_coder_6_7b_instruct_lora_dirty_20260411T012526824055Z_0_end.jsonl,57,4617,2871
benchmark_runs/qwen3-8b-base-lora-dirty-20260419T021315189958Z/raw/code_translate/qwen3_8b_base_lora_dirty_20260419T021315189958Z_0_end.jsonl,56,5742,4314
benchmark_runs/starcoder2-3b-lora-dirty-20260415T185625150058Z/raw/code_polishment/starcoder2_3b_lora_dirty_20260415T185625150058Z_0_end.jsonl,55,16379,3600
benchmark_runs/qwen3-8b-base-lora-dirty-20260410T072848996821Z/raw/code_translate/qwen3_8b_base_lora_dirty_20260410T072848996821Z_0_end.jsonl,54,5742,4314
benchmark_runs/codellama-7b-hf-lora-unclean-20260422T161244348307Z/raw/code_switch/codellama_7b_hf_lora_unclean_20260422T161244348307Z_0_end.jsonl,53,5278,2946
benchmark_runs/deepseek-coder-6.7b-instruct-lora-dirty-20260419T100238758256Z/raw/code_translate/deepseek_coder_6_7b_instruct_lora_dirty_20260419T100238758256Z_0_end.jsonl,52,4617,2782
benchmark_runs/qwen2.5-coder-3b-baseline-20260416T154749786319Z/raw/code_translate/qwen2_5_coder_3b_baseline_20260416T154749786319Z_0_end.jsonl,51,7314,4894
benchmark_runs/qwen3-8b-base-lora-dirty-20260419T021315189958Z/raw/code_debug/qwen3_8b_base_lora_dirty_20260419T021315189958Z_0_end.jsonl,49,7100,4096
benchmark_runs/qwen3-8b-base-lora-dirty-20260410T072848996821Z/raw/code_debug/qwen3_8b_base_lora_dirty_20260410T072848996821Z_0_end.jsonl,47,7100,4096
benchmark_runs/qwen2.5-coder-3b-baseline-20260416T154749786319Z/raw/code_debug/qwen2_5_coder_3b_baseline_20260416T154749786319Z_0_end.jsonl,46,5237,3949
benchmark_runs/starcoder2-15b-lora-clean-20260415T201924901993Z/raw/code_polishment/starcoder2_15b_lora_clean_20260415T201924901993Z_0_end.jsonl,46,5922,3694
benchmark_runs/starcoder2-15b-lora-clean-20260415T155354241294Z/raw/code_polishment/starcoder2_15b_lora_clean_20260415T155354241294Z_0_end.jsonl,45,5922,3744
benchmark_runs/qwen2.5-coder-14b-instruct-lora-clean-20260418T135846185197Z/raw/code_translate/qwen2_5_coder_14b_instruct_lora_clean_20260418T135846185197Z_0_end.jsonl,44,7654,4071
benchmark_runs/qwen2.5-coder-14b-instruct-lora-clean-20260411T000617726282Z/raw/code_translate/qwen2_5_coder_14b_instruct_lora_clean_20260411T000617726282Z_0_end.jsonl,41,8021,3915
benchmark_runs/qwen2.5-coder-14b-instruct-lora-unclean74k-20260418T151456451128Z/raw/code_translate/qwen2_5_coder_14b_instruct_lora_unclean74k_20260418T151456451128Z_0_end.jsonl,38,7228,4035
benchmark_runs/codellama-13b-hf-lora-unclean-20260422T142655395643Z/raw/code_translate/codellama_13b_hf_lora_unclean_20260422T142655395643Z_0_end.jsonl,37,3871,3403
benchmark_runs/codellama-13b-hf-lora-unclean74k-20260418T024314961105Z/raw/code_polishment/codellama_13b_hf_lora_unclean74k_20260418T024314961105Z_0_end.jsonl,37,7270,2995
benchmark_runs/codellama-7b-hf-lora-dirty-20260417T013647520916Z/raw/code_polishment/codellama_7b_hf_lora_dirty_20260417T013647520916Z_0_end.jsonl,35,4208,3127
benchmark_runs/qwen3-4b-base-lora-unclean74k-20260410T070304095128Z/raw/code_switch/qwen3_4b_base_lora_unclean74k_20260410T070304095128Z_0_end.jsonl,35,4537,3922
benchmark_runs/qwen3-4b-base-lora-unclean74k-20260419T015008952109Z/raw/code_switch/qwen3_4b_base_lora_unclean74k_20260419T015008952109Z_0_end.jsonl,35,4537,3922
benchmark_runs/codellama-13b-hf-lora-unclean74k-20260416T235008836128Z/raw/code_polishment/codellama_13b_hf_lora_unclean74k_20260416T235008836128Z_0_end.jsonl,33,8049,3029
benchmark_runs/qwen2.5-coder-14b-instruct-lora-unclean74k-20260411T004538569534Z/raw/code_translate/qwen2_5_coder_14b_instruct_lora_unclean74k_20260411T004538569534Z_0_end.jsonl,33,7228,3811
benchmark_runs/starcoder2-3b-lora-unclean74k-20260415T190943073079Z/raw/code_debug/starcoder2_3b_lora_unclean74k_20260415T190943073079Z_0_end.jsonl,33,6627,3550
benchmark_runs/starcoder2-15b-lora-unclean74k-20260417T033028891121Z/raw/code_polishment/starcoder2_15b_lora_unclean74k_20260417T033028891121Z_0_end.jsonl,31,4206,3853
benchmark_runs/codellama-7b-hf-lora-unclean-20260423T002325165540Z/raw/code_debug/codellama_7b_hf_lora_unclean_20260423T002325165540Z_0_end.jsonl,30,3816,3268
benchmark_runs/qwen2.5-3b-baseline-20260416T203808663176Z/raw/code_switch/qwen2_5_3b_baseline_20260416T203808663176Z_0_end.jsonl,30,7348,3928
benchmark_runs/codellama-13b-hf-lora-unclean74k-20260418T024314961105Z/raw/code_debug/codellama_13b_hf_lora_unclean74k_20260418T024314961105Z_0_end.jsonl,25,4224,3269
benchmark_runs/codellama-13b-hf-lora-dirty-20260416T234928797501Z/raw/code_debug/codellama_13b_hf_lora_dirty_20260416T234928797501Z_0_end.jsonl,24,4156,3250
benchmark_runs/codellama-13b-hf-lora-unclean74k-20260416T235008836128Z/raw/code_switch/codellama_13b_hf_lora_unclean74k_20260416T235008836128Z_0_end.jsonl,24,4098,2755
benchmark_runs/qwen3-8b-base-baseline-20260409T151644Z/raw/code_translate/qwen3_8b_base_baseline_20260409T151644Z_0_end.jsonl,24,5117,4778
benchmark_runs/starcoder2-7b-lora-clean-20260415T192522528383Z/raw/code_debug/starcoder2_7b_lora_clean_20260415T192522528383Z_0_end.jsonl,24,3119,2856
benchmark_runs/codellama-13b-hf-lora-unclean74k-20260418T024314961105Z/raw/code_switch/codellama_13b_hf_lora_unclean74k_20260418T024314961105Z_0_end.jsonl,21,4098,2819
benchmark_runs/codellama-7b-hf-lora-dirty-20260417T013647520916Z/raw/code_debug/codellama_7b_hf_lora_dirty_20260417T013647520916Z_0_end.jsonl,21,4351,3243
benchmark_runs/codellama-13b-hf-lora-unclean74k-20260416T235008836128Z/raw/code_debug/codellama_13b_hf_lora_unclean74k_20260416T235008836128Z_0_end.jsonl,20,4224,3269
benchmark_runs/starcoder2-15b-lora-unclean74k-20260417T033028891121Z/raw/code_switch/starcoder2_15b_lora_unclean74k_20260417T033028891121Z_0_end.jsonl,20,3588,2990
benchmark_runs/starcoder2-3b-lora-clean-20260415T184243037831Z/raw/code_switch/starcoder2_3b_lora_clean_20260415T184243037831Z_0_end.jsonl,20,9786,3077
benchmark_runs/qwen2.5-coder-14b-instruct-lora-unclean-20260422T015606876627Z/raw/code_translate/qwen2_5_coder_14b_instruct_lora_unclean_20260422T015606876627Z_0_end.jsonl,19,5848,4224
benchmark_runs/qwen2.5-coder-14b-instruct-lora-unclean-20260422T114652213156Z/raw/code_translate/qwen2_5_coder_14b_instruct_lora_unclean_20260422T114652213156Z_0_end.jsonl,19,6992,4203
benchmark_runs/qwen2.5-coder-3b-instruct-lora-unclean74k-20260409T234720085945Z/raw/code_translate/qwen2_5_coder_3b_instruct_lora_unclean74k_20260409T234720085945Z_0_end.jsonl,19,7076,3876
benchmark_runs/qwen3-4b-base-baseline-20260409T150915Z/raw/code_switch/qwen3_4b_base_baseline_20260409T150915Z_0_end.jsonl,19,5329,3918
benchmark_runs/starcoder2-7b-lora-dirty-20260415T194416368888Z/raw/code_debug/starcoder2_7b_lora_dirty_20260415T194416368888Z_0_end.jsonl,19,4350,2955
benchmark_runs/codellama-7b-hf-lora-unclean74k-20260417T015336950540Z/raw/code_debug/codellama_7b_hf_lora_unclean74k_20260417T015336950540Z_0_end.jsonl,18,4267,3249
benchmark_runs/qwen2.5-coder-14b-instruct-lora-dirty-20260418T144429672394Z/raw/code_translate/qwen2_5_coder_14b_instruct_lora_dirty_20260418T144429672394Z_0_end.jsonl,18,7367,3158
benchmark_runs/qwen3-4b-base-baseline-20260409T150915Z/raw/code_translate/qwen3_4b_base_baseline_20260409T150915Z_0_end.jsonl,18,5392,3821
benchmark_runs/qwen2.5-coder-14b-instruct-lora-unclean-20260422T200602565163Z/raw/code_translate/qwen2_5_coder_14b_instruct_lora_unclean_20260422T200602565163Z_0_end.jsonl,16,7426,4340
benchmark_runs/qwen3-14b-base-baseline-20260409T141919Z/raw/code_polishment/qwen3_14b_base_baseline_20260409T141919Z_0_end.jsonl,16,4432,4066
benchmark_runs/starcoder2-3b-lora-unclean-20260422T052501034373Z/raw/code_switch/starcoder2_3b_lora_unclean_20260422T052501034373Z_0_end.jsonl,16,10451,3232
benchmark_runs/qwen2.5-coder-14b-instruct-lora-dirty-20260411T001706526896Z/raw/code_translate/qwen2_5_coder_14b_instruct_lora_dirty_20260411T001706526896Z_0_end.jsonl,15,7319,3884
benchmark_runs/qwen3-14b-base-lora-unclean74k-20260418T235622400870Z/raw/code_switch/qwen3_14b_base_lora_unclean74k_20260418T235622400870Z_0_end.jsonl,15,4728,4069
benchmark_runs/starcoder2-15b-lora-clean-20260415T155354241294Z/raw/code_debug/starcoder2_15b_lora_clean_20260415T155354241294Z_0_end.jsonl,15,3882,3479
benchmark_runs/deepseek-coder-6.7b-instruct-baseline-20260418T003702096818Z/raw/code_polishment/deepseek_coder_6_7b_instruct_baseline_20260418T003702096818Z_0_end.jsonl,14,3890,3602
benchmark_runs/qwen2.5-coder-3b-instruct-lora-dirty-20260409T233529274300Z/raw/code_translate/qwen2_5_coder_3b_instruct_lora_dirty_20260409T233529274300Z_0_end.jsonl,14,6531,3953
benchmark_runs/starcoder2-15b-lora-clean-20260415T201924901993Z/raw/code_debug/starcoder2_15b_lora_clean_20260415T201924901993Z_0_end.jsonl,14,3882,3488
benchmark_runs/codellama-7b-hf-lora-unclean-20260423T002325165540Z/raw/code_switch/codellama_7b_hf_lora_unclean_20260423T002325165540Z_0_end.jsonl,12,5286,3055
benchmark_runs/qwen2.5-coder-3b-baseline-20260416T154749786319Z/raw/code_switch/qwen2_5_coder_3b_baseline_20260416T154749786319Z_0_end.jsonl,12,4877,3844
benchmark_runs/qwen2.5-coder-3b-instruct-lora-unclean74k-20260409T234720085945Z/raw/code_switch/qwen2_5_coder_3b_instruct_lora_unclean74k_20260409T234720085945Z_0_end.jsonl,12,4395,3937
benchmark_runs/qwen3-8b-base-baseline-20260409T151644Z/raw/code_switch/qwen3_8b_base_baseline_20260409T151644Z_0_end.jsonl,12,4583,4020
benchmark_runs/codellama-7b-hf-baseline-20260416T203718323269Z/raw/code_debug/codellama_7b_hf_baseline_20260416T203718323269Z_0_end.jsonl,11,4381,3272
benchmark_runs/codellama-7b-hf-baseline-20260417T210746876064Z/raw/code_debug/codellama_7b_hf_baseline_20260417T210746876064Z_0_end.jsonl,11,4381,3299
